"429","TRX062024.0158","BR175","12000","0000-00-00 00:00:00"
"430","TRX062024.0158","BR250","60000","0000-00-00 00:00:00"
"431","TRX062024.0158","BR087","1000","0000-00-00 00:00:00"
"432","TRX062024.0158","BR126","1000","0000-00-00 00:00:00"
"433","TRX062024.0158","BR129","2000","0000-00-00 00:00:00"
"434","TRX062024.0158","BR220","15000","0000-00-00 00:00:00"
"435","TRX062024.0158","BR020","30000","0000-00-00 00:00:00"
"436","TRX062024.0158","BR006","15000","0000-00-00 00:00:00"
"437","TRX062024.0158","BR022","102000","0000-00-00 00:00:00"
"438","TRX062024.0158","BR017","27000","0000-00-00 00:00:00"
"439","TRX062024.0158","BR117","2000","0000-00-00 00:00:00"
"440","TRX062024.0159","BR044","53000","0000-00-00 00:00:00"
"441","TRX062024.0160","BR266","8000","0000-00-00 00:00:00"
"442","TRX062024.0161","BR006","17000","0000-00-00 00:00:00"
"443","TRX062024.0162","BR175","3000","0000-00-00 00:00:00"
"444","TRX062024.0162","BR087","2000","0000-00-00 00:00:00"
"445","TRX062024.0163","BR258","15000","0000-00-00 00:00:00"
"446","TRX062024.0163","BR065","11000","0000-00-00 00:00:00"
"447","TRX062024.0164","BR218","45000","0000-00-00 00:00:00"
"448","TRX062024.0164","BR019","200000","0000-00-00 00:00:00"
"449","TRX062024.0164","BR168","9000","0000-00-00 00:00:00"
"450","TRX062024.0164","BR173","3000","0000-00-00 00:00:00"
"451","TRX062024.0164","BR009","34000","0000-00-00 00:00:00"
"452","TRX062024.0164","BR015","27000","0000-00-00 00:00:00"
"453","TRX062024.0164","BR152","3000","0000-00-00 00:00:00"
"454","TRX062024.0164","BR263","18000","0000-00-00 00:00:00"
"455","TRX062024.0164","BR018","21000","0000-00-00 00:00:00"
"456","TRX062024.0165","BR017","28000","0000-00-00 00:00:00"
"457","TRX062024.0165","BR018","22000","0000-00-00 00:00:00"
"458","TRX062024.0166","BR218","68000","0000-00-00 00:00:00"
"459","TRX062024.0166","BR168","6000","0000-00-00 00:00:00"
"460","TRX062024.0166","BR153","9000","0000-00-00 00:00:00"
"461","TRX062024.0166","BR154","8000","0000-00-00 00:00:00"
"462","TRX062024.0166","BR043","48000","0000-00-00 00:00:00"
"463","TRX062024.0166","BR220","17000","0000-00-00 00:00:00"
"464","TRX062024.0167","BR220","17000","0000-00-00 00:00:00"
"465","TRX062024.0167","BR235","11000","0000-00-00 00:00:00"
"466","TRX062024.0167","BR241","11000","0000-00-00 00:00:00"
"467","TRX062024.0167","BR085","8000","0000-00-00 00:00:00"
"468","TRX062024.0168","BR177","25000","0000-00-00 00:00:00"
"469","TRX062024.0168","BR178","80000","0000-00-00 00:00:00"
"470","TRX062024.0168","BR065","120000","0000-00-00 00:00:00"
"471","TRX062024.0169","BR011","35000","0000-00-00 00:00:00"
"472","TRX062024.0169","BR006","17000","0000-00-00 00:00:00"
"473","TRX062024.0169","BR230","76000","0000-00-00 00:00:00"
"474","TRX062024.0170","BR230","114000","0000-00-00 00:00:00"
"475","TRX062024.0170","BR177","25000","0000-00-00 00:00:00"
"476","TRX062024.0170","BR178","40000","0000-00-00 00:00:00"
"477","TRX062024.0171","BR271","10000","0000-00-00 00:00:00"
"478","TRX062024.0171","BR272","10000","0000-00-00 00:00:00"
"479","TRX062024.0171","BR273","9000","0000-00-00 00:00:00"
"480","TRX062024.0171","BR274","14000","0000-00-00 00:00:00"
"481","TRX062024.0172","BR195","16000","0000-00-00 00:00:00"
"482","TRX062024.0172","BR199","12000","0000-00-00 00:00:00"
"483","TRX062024.0172","BR108","6000","0000-00-00 00:00:00"
"484","TRX062024.0172","BR094","6000","0000-00-00 00:00:00"
"485","TRX062024.0172","BR235","11000","0000-00-00 00:00:00"
"486","TRX062024.0173","BR220","17000","0000-00-00 00:00:00"
"487","TRX062024.0174","BR149","9000","0000-00-00 00:00:00"
"488","TRX062024.0174","BR091","9000","0000-00-00 00:00:00"
"489","TRX062024.0175","BR201","200000","0000-00-00 00:00:00"
"490","TRX062024.0175","BR195","16000","0000-00-00 00:00:00"
"491","TRX062024.0175","BR044","106000","0000-00-00 00:00:00"
"492","TRX062024.0176","BR048","8000","0000-00-00 00:00:00"
"493","TRX062024.0177","BR018","21000","0000-00-00 00:00:00"
"494","TRX062024.0178","BR025","39000","0000-00-00 00:00:00"
"495","TRX062024.0179","BR009","34000","0000-00-00 00:00:00"
"496","TRX062024.0179","BR018","21000","0000-00-00 00:00:00"
"497","TRX062024.0180","BR118","4000","0000-00-00 00:00:00"
"498","TRX062024.0180","BR017","81000","0000-00-00 00:00:00"
"499","TRX062024.0180","BR170","3000","0000-00-00 00:00:00"
"500","TRX062024.0180","BR164","5000","0000-00-00 00:00:00"
"501","TRX062024.0180","BR175","3000","0000-00-00 00:00:00"
"502","TRX062024.0180","BR157","21000","0000-00-00 00:00:00"
"503","TRX062024.0180","BR006","15000","0000-00-00 00:00:00"
"504","TRX062024.0180","BR125","5000","0000-00-00 00:00:00"
"505","TRX062024.0180","BR123","8000","0000-00-00 00:00:00"
"506","TRX062024.0180","BR093","1000","0000-00-00 00:00:00"
"507","TRX062024.0180","BR149","8000","0000-00-00 00:00:00"
"508","TRX062024.0180","BR216","12000","0000-00-00 00:00:00"
"509","TRX062024.0180","BR020","30000","0000-00-00 00:00:00"
"510","TRX062024.0180","BR224","15000","0000-00-00 00:00:00"
"511","TRX062024.0180","BR152","3000","0000-00-00 00:00:00"
"512","TRX062024.0180","BR009","34000","0000-00-00 00:00:00"
"513","TRX062024.0180","BR117","5000","0000-00-00 00:00:00"
"514","TRX062024.0180","BR022","17000","0000-00-00 00:00:00"
"515","TRX062024.0181","BR011","34000","0000-00-00 00:00:00"
"516","TRX062024.0181","BR168","3000","0000-00-00 00:00:00"
"517","TRX062024.0182","BR153","6000","0000-00-00 00:00:00"
"518","TRX062024.0182","BR107","10000","0000-00-00 00:00:00"
"519","TRX062024.0183","BR152","6000","0000-00-00 00:00:00"
"520","TRX062024.0183","BR175","6000","0000-00-00 00:00:00"
"521","TRX062024.0184","BR168","3000","0000-00-00 00:00:00"
"522","TRX062024.0184","BR017","54000","0000-00-00 00:00:00"
"523","TRX062024.0184","BR117","5000","0000-00-00 00:00:00"
"524","TRX062024.0184","BR065","88000","0000-00-00 00:00:00"
"525","TRX062024.0185","BR011","70000","0000-00-00 00:00:00"
"526","TRX062024.0185","BR235","11000","0000-00-00 00:00:00"
"527","TRX062024.0185","BR242","33000","0000-00-00 00:00:00"
"528","TRX062024.0186","BR015","28000","0000-00-00 00:00:00"
"529","TRX062024.0187","BR168","3000","0000-00-00 00:00:00"
"530","TRX062024.0188","BR025","39000","0000-00-00 00:00:00"
"531","TRX062024.0189","BR155","7000","0000-00-00 00:00:00"
"532","TRX062024.0190","BR006","17000","0000-00-00 00:00:00"
"533","TRX062024.0190","BR176","3000","0000-00-00 00:00:00"
"534","TRX062024.0190","BR212","4000","0000-00-00 00:00:00"
"535","TRX062024.0190","BR241","10000","0000-00-00 00:00:00"
"536","TRX062024.0190","BR093","12000","0000-00-00 00:00:00"
"537","TRX062024.0190","BR117","14400","0000-00-00 00:00:00"
"538","TRX062024.0191","BR269","49000","0000-00-00 00:00:00"
"539","TRX062024.0192","BR256","25000","0000-00-00 00:00:00"
"540","TRX062024.0192","BR268","750000","0000-00-00 00:00:00"
"541","TRX062024.0193","BR236","35000","0000-00-00 00:00:00"
"542","TRX062024.0194","BR009","34000","0000-00-00 00:00:00"
"543","TRX062024.0194","BR230","37000","0000-00-00 00:00:00"
"544","TRX062024.0194","BR108","2000","0000-00-00 00:00:00"
"545","TRX062024.0194","BR084","2000","0000-00-00 00:00:00"
"546","TRX062024.0194","BR168","3000","0000-00-00 00:00:00"
"547","TRX062024.0194","BR250","60000","0000-00-00 00:00:00"
"548","TRX062024.0194","BR017","27000","0000-00-00 00:00:00"
"549","TRX062024.0194","BR022","51000","0000-00-00 00:00:00"
"550","TRX062024.0194","BR162","10000","0000-00-00 00:00:00"
"551","TRX062024.0194","BR025","39000","0000-00-00 00:00:00"
"552","TRX062024.0194","BR085","6000","0000-00-00 00:00:00"
"553","TRX062024.0194","BR093","1000","0000-00-00 00:00:00"
"554","TRX062024.0195","BR164","15000","0000-00-00 00:00:00"
"555","TRX062024.0195","BR234","10000","0000-00-00 00:00:00"
"556","TRX062024.0195","BR121","8000","0000-00-00 00:00:00"
"557","TRX062024.0195","BR139","2000","0000-00-00 00:00:00"
"558","TRX062024.0195","BR117","4000","0000-00-00 00:00:00"
"559","TRX062024.0195","BR276","2000","0000-00-00 00:00:00"
"560","TRX062024.0195","BR098","2000","0000-00-00 00:00:00"
"561","TRX062024.0196","BR084","2000","0000-00-00 00:00:00"
"562","TRX062024.0196","BR165","5000","0000-00-00 00:00:00"
"563","TRX062024.0196","BR091","4000","0000-00-00 00:00:00"
"564","TRX062024.0196","BR164","10000","0000-00-00 00:00:00"
"565","TRX062024.0197","BR117","6000","0000-00-00 00:00:00"
"566","TRX062024.0197","BR134","7000","0000-00-00 00:00:00"
"567","TRX062024.0197","BR098","4000","0000-00-00 00:00:00"
"568","TRX062024.0197","BR158","10000","0000-00-00 00:00:00"
"569","TRX062024.0197","BR084","8000","0000-00-00 00:00:00"
"570","TRX062024.0197","BR087","2000","0000-00-00 00:00:00"
"571","TRX062024.0197","BR149","8000","0000-00-00 00:00:00"
"572","TRX062024.0197","BR164","10000","0000-00-00 00:00:00"
"573","TRX062024.0198","BR168","6000","0000-00-00 00:00:00"
"574","TRX062024.0199","BR015","28000","0000-00-00 00:00:00"
"575","TRX062024.0199","BR174","3000","0000-00-00 00:00:00"
"576","TRX062024.0200","BR168","9000","0000-00-00 00:00:00"
"577","TRX062024.0200","BR013","39000","0000-00-00 00:00:00"
"578","TRX062024.0201","BR168","3000","0000-00-00 00:00:00"
"579","TRX062024.0201","BR093","1200","0000-00-00 00:00:00"
"580","TRX062024.0201","BR014","45000","0000-00-00 00:00:00"
"581","TRX062024.0202","BR100","2500","0000-00-00 00:00:00"
"582","TRX062024.0202","BR119","9600","0000-00-00 00:00:00"
"583","TRX062024.0202","BR091","4500","0000-00-00 00:00:00"
"584","TRX062024.0202","BR276","2200","0000-00-00 00:00:00"
"585","TRX062024.0202","BR113","2200","0000-00-00 00:00:00"
"586","TRX062024.0202","BR127","2200","0000-00-00 00:00:00"
"587","TRX062024.0202","BR275","2500","0000-00-00 00:00:00"
"588","TRX062024.0202","BR130","2500","0000-00-00 00:00:00"
"589","TRX062024.0202","BR097","2500","0000-00-00 00:00:00"
"590","TRX062024.0203","BR170","3000","0000-00-00 00:00:00"
"591","TRX062024.0204","BR149","9000","0000-00-00 00:00:00"
"592","TRX062024.0204","BR278","3200","0000-00-00 00:00:00"
"593","TRX062024.0204","BR017","28000","0000-00-00 00:00:00"
"594","TRX062024.0205","BR011","68000","0000-00-00 00:00:00"
"595","TRX062024.0205","BR025","78000","0000-00-00 00:00:00"
"596","TRX062024.0206","BR091","4000","0000-00-00 00:00:00"
"597","TRX062024.0206","BR172","3000","0000-00-00 00:00:00"
"598","TRX062024.0207","BR149","9000","0000-00-00 00:00:00"
"599","TRX062024.0207","BR017","28000","0000-00-00 00:00:00"
"600","TRX062024.0208","BR235","22000","0000-00-00 00:00:00"
"601","TRX062024.0209","BR026","30000","0000-00-00 00:00:00"
"602","TRX062024.0210","BR224","34000","0000-00-00 00:00:00"
"603","TRX062024.0211","BR160","20000","0000-00-00 00:00:00"
"604","TRX062024.0212","BR218","17000","0000-00-00 00:00:00"
"605","TRX062024.0212","BR011","35000","0000-00-00 00:00:00"
"606","TRX062024.0212","BR117","2400","0000-00-00 00:00:00"
"607","TRX062024.0212","BR220","17000","0000-00-00 00:00:00"
"608","TRX062024.0212","BR015","28000","0000-00-00 00:00:00"
"609","TRX062024.0213","BR018","21000","0000-00-00 00:00:00"
"610","TRX062024.0214","BR195","16000","0000-00-00 00:00:00"
"611","TRX062024.0214","BR201","110000","0000-00-00 00:00:00"
"612","TRX062024.0215","BR020","31000","0000-00-00 00:00:00"
"613","TRX062024.0216","BR264","172500","0000-00-00 00:00:00"
"614","TRX062024.0217","BR147","9000","0000-00-00 00:00:00"
"615","TRX062024.0217","BR121","9000","0000-00-00 00:00:00"
"616","TRX062024.0218","BR263","20000","0000-00-00 00:00:00"
"617","TRX062024.0219","BR263","20000","0000-00-00 00:00:00"
"618","TRX062024.0220","BR218","30000","0000-00-00 00:00:00"
"619","TRX062024.0220","BR275","2000","0000-00-00 00:00:00"
"620","TRX062024.0220","BR108","2000","0000-00-00 00:00:00"
"621","TRX062024.0220","BR161","12000","0000-00-00 00:00:00"
"622","TRX062024.0220","BR159","7000","0000-00-00 00:00:00"
"623","TRX062024.0220","BR085","12000","0000-00-00 00:00:00"
"624","TRX062024.0220","BR148","2000","0000-00-00 00:00:00"
"625","TRX062024.0220","BR154","3000","0000-00-00 00:00:00"
"626","TRX062024.0220","BR093","1000","0000-00-00 00:00:00"
"627","TRX062024.0220","BR126","500","0000-00-00 00:00:00"
"628","TRX062024.0220","BR097","2000","0000-00-00 00:00:00"
"629","TRX062024.0220","BR254","2500","0000-00-00 00:00:00"
"630","TRX062024.0220","BR009","408000","0000-00-00 00:00:00"
"631","TRX062024.0220","BR020","30000","0000-00-00 00:00:00"
"632","TRX062024.0220","BR168","9000","0000-00-00 00:00:00"
"633","TRX062024.0220","BR149","8000","0000-00-00 00:00:00"
"634","TRX062024.0220","BR117","1000","0000-00-00 00:00:00"
"635","TRX062024.0220","BR136","2000","0000-00-00 00:00:00"
"636","TRX062024.0220","BR089","2000","0000-00-00 00:00:00"
"637","TRX062024.0220","BR278","3000","0000-00-00 00:00:00"
"638","TRX062024.0220","BR021","25000","0000-00-00 00:00:00"
"639","TRX062024.0220","BR022","34000","0000-00-00 00:00:00"
"640","TRX062024.0221","BR220","15000","0000-00-00 00:00:00"
"641","TRX062024.0221","BR019","25000","0000-00-00 00:00:00"
"642","TRX062024.0222","BR168","3000","0000-00-00 00:00:00"
"643","TRX062024.0222","BR010","28000","0000-00-00 00:00:00"
"644","TRX062024.0223","BR009","102000","0000-00-00 00:00:00"
"645","TRX062024.0224","BR254","3000","0000-00-00 00:00:00"
"646","TRX062024.0225","BR149","9000","0000-00-00 00:00:00"
"647","TRX062024.0225","BR026","30000","0000-00-00 00:00:00"
"648","TRX062024.0226","BR252","35000","0000-00-00 00:00:00"
"649","TRX062024.0227","BR022","18000","0000-00-00 00:00:00"
"650","TRX062024.0228","BR018","22000","0000-00-00 00:00:00"
"651","TRX062024.0228","BR021","26000","0000-00-00 00:00:00"
"652","TRX062024.0228","BR017","28000","0000-00-00 00:00:00"
"653","TRX062024.0229","BR168","3000","0000-00-00 00:00:00"
"654","TRX062024.0230","BR195","32000","0000-00-00 00:00:00"
"655","TRX062024.0231","BR177","25000","0000-00-00 00:00:00"
"656","TRX062024.0232","BR009","35000","0000-00-00 00:00:00"
"657","TRX062024.0232","BR015","28000","0000-00-00 00:00:00"
"658","TRX062024.0232","BR006","34000","0000-00-00 00:00:00"
"659","TRX062024.0233","BR176","9000","0000-00-00 00:00:00"
"660","TRX062024.0233","BR091","8000","0000-00-00 00:00:00"
"661","TRX062024.0233","BR006","15000","0000-00-00 00:00:00"
"662","TRX062024.0234","BR220","17000","0000-00-00 00:00:00"
"663","TRX062024.0235","BR043","96000","0000-00-00 00:00:00"
"664","TRX062024.0235","BR207","6000","0000-00-00 00:00:00"
"665","TRX062024.0235","BR208","20000","0000-00-00 00:00:00"
"666","TRX062024.0235","BR168","3000","0000-00-00 00:00:00"
"667","TRX062024.0235","BR174","3000","0000-00-00 00:00:00"
"668","TRX062024.0236","BR235","11000","0000-00-00 00:00:00"
"669","TRX062024.0236","BR282","22000","0000-00-00 00:00:00"
"670","TRX062024.0236","BR198","12000","0000-00-00 00:00:00"
"671","TRX062024.0237","BR283","166000","0000-00-00 00:00:00"
"672","TRX062024.0238","BR018","21000","0000-00-00 00:00:00"
"673","TRX062024.0239","BR170","18000","0000-00-00 00:00:00"
"674","TRX062024.0239","BR022","68000","0000-00-00 00:00:00"
"675","TRX062024.0239","BR182","3000","0000-00-00 00:00:00"
"676","TRX062024.0239","BR164","10000","0000-00-00 00:00:00"
"677","TRX062024.0239","BR278","3000","0000-00-00 00:00:00"
"678","TRX062024.0239","BR086","2000","0000-00-00 00:00:00"
"679","TRX062024.0239","BR171","3000","0000-00-00 00:00:00"
"680","TRX062024.0239","BR159","7000","0000-00-00 00:00:00"
"681","TRX062024.0239","BR006","75000","0000-00-00 00:00:00"
"682","TRX062024.0239","BR241","20000","0000-00-00 00:00:00"
"683","TRX062024.0239","BR179","30000","0000-00-00 00:00:00"
"684","TRX062024.0239","BR025","40000","0000-00-00 00:00:00"
"685","TRX062024.0239","BR218","15000","0000-00-00 00:00:00"
"686","TRX062024.0239","BR168","3000","0000-00-00 00:00:00"
"687","TRX062024.0239","BR009","34000","0000-00-00 00:00:00"
"688","TRX062024.0240","BR234","28000","0000-00-00 00:00:00"
"689","TRX062024.0240","BR011","35000","0000-00-00 00:00:00"
"690","TRX062024.0241","BR153","72000","0000-00-00 00:00:00"
"691","TRX062024.0241","BR233","50000","0000-00-00 00:00:00"
"692","TRX062024.0242","BR233","18000","0000-00-00 00:00:00"
"693","TRX062024.0243","BR233","18000","0000-00-00 00:00:00"
"694","TRX062024.0244","BR258","45000","0000-00-00 00:00:00"
"695","TRX062024.0245","BR267","28000","0000-00-00 00:00:00"
"696","TRX062024.0246","BR256","25000","0000-00-00 00:00:00"
"697","TRX062024.0247","BR262","15000","0000-00-00 00:00:00"
"698","TRX062024.0248","BR263","20000","0000-00-00 00:00:00"
"702","TRX062024.0251","BR282","40000","0000-00-00 00:00:00"
"703","TRX062024.0252","BR241","22000","0000-00-00 00:00:00"
"704","TRX062024.0252","BR233","18000","0000-00-00 00:00:00"
"705","TRX062024.0252","BR220","17000","0000-00-00 00:00:00"
"706","TRX062024.0252","BR011","35000","0000-00-00 00:00:00"
"707","TRX062024.0252","BR235","11000","0000-00-00 00:00:00"
"708","TRX062024.0252","BR254","9000","0000-00-00 00:00:00"
"709","TRX062024.0252","BR169","3000","0000-00-00 00:00:00"
"710","TRX062024.0252","BR022","18000","0000-00-00 00:00:00"
"711","TRX062024.0253","BR009","35000","0000-00-00 00:00:00"
"712","TRX062024.0254","BR043","48000","0000-00-00 00:00:00"
"713","TRX062024.0254","BR065","84000","0000-00-00 00:00:00"
"714","TRX062024.0254","BR154","48000","0000-00-00 00:00:00"
"715","TRX062024.0255","BR173","3000","0000-00-00 00:00:00"
"716","TRX062024.0255","BR018","22000","0000-00-00 00:00:00"
"717","TRX062024.0256","BR220","17000","0000-00-00 00:00:00"
"718","TRX062024.0257","BR153","3000","0000-00-00 00:00:00"
"719","TRX062024.0258","BR168","6000","0000-00-00 00:00:00"
"720","TRX062024.0258","BR010","28000","0000-00-00 00:00:00"
"721","TRX062024.0258","BR022","18000","0000-00-00 00:00:00"
"722","TRX062024.0259","BR152","3000","0000-00-00 00:00:00"
"723","TRX062024.0259","BR172","3000","0000-00-00 00:00:00"
"724","TRX062024.0260","BR026","30000","0000-00-00 00:00:00"
"725","TRX062024.0260","BR149","9000","0000-00-00 00:00:00"
"726","TRX062024.0261","BR018","21000","0000-00-00 00:00:00"
"727","TRX062024.0262","BR009","35000","0000-00-00 00:00:00"
"728","TRX062024.0263","BR006","17000","0000-00-00 00:00:00"
"729","TRX062024.0263","BR208","12000","0000-00-00 00:00:00"
"730","TRX062024.0263","BR258","32000","0000-00-00 00:00:00"
"731","TRX062024.0264","BR153","3000","0000-00-00 00:00:00"
"732","TRX062024.0264","BR105","1000","0000-00-00 00:00:00"
"733","TRX062024.0265","BR014","45000","0000-00-00 00:00:00"
"734","TRX062024.0265","BR168","3000","0000-00-00 00:00:00"
"735","TRX062024.0266","BR020","31000","0000-00-00 00:00:00"
"736","TRX062024.0267","BR177","25000","0000-00-00 00:00:00"
"737","TRX062024.0268","BR177","25000","0000-00-00 00:00:00"
"738","TRX062024.0269","BR010","28000","0000-00-00 00:00:00"
"739","TRX062024.0270","BR256","25000","0000-00-00 00:00:00"
"740","TRX062024.0271","BR256","25000","0000-00-00 00:00:00"
"741","TRX062024.0272","BR245","30000","0000-00-00 00:00:00"
"742","TRX062024.0273","BR017","27000","0000-00-00 00:00:00"
"743","TRX062024.0273","BR022","51000","0000-00-00 00:00:00"
"744","TRX062024.0273","BR170","3000","0000-00-00 00:00:00"
"745","TRX062024.0273","BR019","25000","0000-00-00 00:00:00"
"746","TRX062024.0273","BR009","136000","0000-00-00 00:00:00"
"747","TRX062024.0273","BR220","15000","0000-00-00 00:00:00"
"748","TRX062024.0274","BR009","35000","0000-00-00 00:00:00"
"749","TRX062024.0275","BR120","7000","0000-00-00 00:00:00"
"750","TRX062024.0276","BR010","27000","0000-00-00 00:00:00"
"751","TRX062024.0276","BR218","15000","0000-00-00 00:00:00"
"752","TRX062024.0276","BR163","12000","0000-00-00 00:00:00"
"753","TRX062024.0276","BR018","21000","0000-00-00 00:00:00"
"754","TRX062024.0276","BR019","25000","0000-00-00 00:00:00"
"755","TRX062024.0277","BR218","17000","0000-00-00 00:00:00"
"756","TRX062024.0277","BR009","35000","0000-00-00 00:00:00"
"757","TRX062024.0277","BR021","26000","0000-00-00 00:00:00"
"758","TRX062024.0278","BR026","30000","0000-00-00 00:00:00"
"759","TRX062024.0279","BR168","3000","0000-00-00 00:00:00"
"760","TRX062024.0279","BR025","40000","0000-00-00 00:00:00"
"761","TRX062024.0279","BR117","2000","0000-00-00 00:00:00"
"762","TRX062024.0279","BR170","3000","0000-00-00 00:00:00"
"763","TRX062024.0279","BR021","25000","0000-00-00 00:00:00"
"764","TRX062024.0280","BR174","3000","0000-00-00 00:00:00"
"765","TRX062024.0281","BR006","17000","0000-00-00 00:00:00"
"766","TRX062024.0281","BR254","12000","0000-00-00 00:00:00"
"767","TRX062024.0281","BR149","9000","0000-00-00 00:00:00"
"768","TRX062024.0281","BR233","18000","0000-00-00 00:00:00"
"769","TRX062024.0282","BR218","45000","0000-00-00 00:00:00"
"770","TRX062024.0282","BR230","37000","0000-00-00 00:00:00"
"771","TRX062024.0282","BR019","25000","0000-00-00 00:00:00"
"772","TRX062024.0282","BR160","9000","0000-00-00 00:00:00"
"773","TRX062024.0282","BR226","12000","0000-00-00 00:00:00"
"774","TRX062024.0283","BR018","22000","0000-00-00 00:00:00"
"775","TRX062024.0284","BR168","3000","0000-00-00 00:00:00"
"776","TRX062024.0284","BR152","3000","0000-00-00 00:00:00"
"777","TRX062024.0284","BR022","18000","0000-00-00 00:00:00"
"778","TRX062024.0285","BR075","16000","0000-00-00 00:00:00"
"779","TRX062024.0285","BR220","17000","0000-00-00 00:00:00"
"780","TRX062024.0285","BR117","6000","0000-00-00 00:00:00"
"781","TRX062024.0285","BR093","6000","0000-00-00 00:00:00"
"782","TRX062024.0285","BR154","48000","2024-06-27 15:36:38"
"783","TRX062024.0286","BR117","6000","0000-00-00 00:00:00"
"784","TRX062024.0286","BR153","72000","0000-00-00 00:00:00"
"785","TRX062024.0286","BR260","26000","0000-00-00 00:00:00"
"786","TRX062024.0287","BR153","9000","0000-00-00 00:00:00"
"787","TRX062024.0287","BR168","3000","0000-00-00 00:00:00"
"788","TRX062024.0287","BR259","59000","0000-00-00 00:00:00"
"789","TRX062024.0288","BR075","16000","2024-06-27 15:37:34"
"790","TRX062024.0289","BR220","15000","0000-00-00 00:00:00"
"791","TRX062024.0290","BR218","17000","0000-00-00 00:00:00"
"792","TRX062024.0291","BR168","3000","0000-00-00 00:00:00"
"793","TRX062024.0292","BR168","3000","0000-00-00 00:00:00"
"794","TRX062024.0292","BR214","8000","0000-00-00 00:00:00"
"795","TRX062024.0292","BR020","30000","0000-00-00 00:00:00"
"796","TRX062024.0293","BR018","21000","0000-00-00 00:00:00"
"797","TRX062024.0294","BR013","41000","0000-00-00 00:00:00"
"798","TRX062024.0294","BR248","21000","0000-00-00 00:00:00"
"799","TRX062024.0295","BR093","2000","0000-00-00 00:00:00"
"800","TRX062024.0295","BR174","3000","0000-00-00 00:00:00"
"801","TRX062024.0296","BR093","12000","0000-00-00 00:00:00"
"802","TRX062024.0296","BR177","25000","0000-00-00 00:00:00"
"803","TRX062024.0297","BR065","60000","0000-00-00 00:00:00"
"804","TRX062024.0298","BR018","22000","0000-00-00 00:00:00"
"805","TRX062024.0298","BR011","35000","0000-00-00 00:00:00"
"806","TRX062024.0299","BR014","45000","0000-00-00 00:00:00"
"807","TRX062024.0299","BR168","3000","0000-00-00 00:00:00"
"808","TRX062024.0300","BR248","21000","0000-00-00 00:00:00"
"809","TRX062024.0301","BR239","37000","0000-00-00 00:00:00"
"810","TRX062024.0302","BR263","20000","0000-00-00 00:00:00"
"811","TRX062024.0303","BR285","317500","0000-00-00 00:00:00"
"812","TRX062024.0303","BR269","60000","0000-00-00 00:00:00"
"813","TRX062024.0304","BR170","6000","0000-00-00 00:00:00"
"814","TRX062024.0304","BR182","3000","0000-00-00 00:00:00"
"815","TRX062024.0304","BR017","27000","0000-00-00 00:00:00"
"816","TRX062024.0304","BR022","51000","0000-00-00 00:00:00"
"817","TRX062024.0304","BR103","3000","0000-00-00 00:00:00"
"818","TRX062024.0304","BR025","40000","0000-00-00 00:00:00"
"819","TRX062024.0304","BR194","2000","0000-00-00 00:00:00"
"820","TRX062024.0304","BR117","1000","0000-00-00 00:00:00"
"821","TRX062024.0304","BR254","5000","0000-00-00 00:00:00"
"822","TRX062024.0304","BR087","500","0000-00-00 00:00:00"
"823","TRX062024.0304","BR108","2000","0000-00-00 00:00:00"
"824","TRX062024.0304","BR021","25000","0000-00-00 00:00:00"
"825","TRX062024.0304","BR125","5000","0000-00-00 00:00:00"
"826","TRX062024.0304","BR208","4000","0000-00-00 00:00:00"
"827","TRX062024.0305","BR255","6000","0000-00-00 00:00:00"
"828","TRX062024.0306","BR018","21000","0000-00-00 00:00:00"
"829","TRX062024.0307","BR026","30000","0000-00-00 00:00:00"
"830","TRX062024.0307","BR149","9000","0000-00-00 00:00:00"
"831","TRX062024.0308","BR107","10000","0000-00-00 00:00:00"
"832","TRX062024.0309","BR010","28000","0000-00-00 00:00:00"
"833","TRX062024.0309","BR168","3000","0000-00-00 00:00:00"
"834","TRX062024.0309","BR286","5500","0000-00-00 00:00:00"
"835","TRX062024.0310","BR195","16000","0000-00-00 00:00:00"
"836","TRX062024.0311","BR011","35000","0000-00-00 00:00:00"
"837","TRX062024.0311","BR220","17000","0000-00-00 00:00:00"
"838","TRX062024.0311","BR235","11000","0000-00-00 00:00:00"
"839","TRX062024.0311","BR252","76000","0000-00-00 00:00:00"
"840","TRX062024.0312","BR147","8000","0000-00-00 00:00:00"
"841","TRX062024.0312","BR093","2000","0000-00-00 00:00:00"
"842","TRX062024.0312","BR092","2000","0000-00-00 00:00:00"
"843","TRX062024.0313","BR065","12000","0000-00-00 00:00:00"
"844","TRX062024.0313","BR136","3000","0000-00-00 00:00:00"
"845","TRX062024.0313","BR084","3000","0000-00-00 00:00:00"
"846","TRX062024.0314","BR018","21000","0000-00-00 00:00:00"
"847","TRX062024.0315","BR015","28000","0000-00-00 00:00:00"
"848","TRX062024.0315","BR006","17000","0000-00-00 00:00:00"
"849","TRX062024.0316","BR239","98000","0000-00-00 00:00:00"
"850","TRX062024.0317","BR265","17000","0000-00-00 00:00:00"
